Date,PDI10801.PV,FI10804A.PV,LI90030.PV,PIC10800.PV,TI10806.PV,TI10817.PV,TI10848.PV,TI90000.PV,TI90033A.PV,TIC10802C.PV,Total Feed,DevA,Steam,PE Ratio,Feed Temp,LG Ratio,Dev Feed-MidA,Mid Ti Dev,SHC
1/29/2018 13:00,0.342,3883.659,65.482,6.999,177.006,130.907,85.12,85.187,129.086,86.809,930.4996005,27.769,224.5517738,0.290155284,444.5816672,4.849559309,315.4956672,37.298,0.318085509
1/29/2018 14:00,0.342,4081.07,66.016,6.995,177.034,132.259,86.311,87.832,133.39,87.66,926.9566585,27.82,224.0774907,0.290087139,444.6172279,4.884200312,311.2272279,37.201,0.318799448
1/29/2018 15:00,0.342,3982.733,66.188,7,176.997,132.459,86.318,86.896,130.694,87.841,927.6835263,28.657,224.0533217,0.290071363,444.6903409,4.888163766,313.9963409,37.51,0.318424821
1/29/2018 17:00,0.342,3916.827,66.097,6.997,177.129,131.806,85.731,85.995,128.933,87.527,927.8608231,29.835,223.8321767,0.289813266,444.5968324,4.882206347,315.6638324,37.244,0.317930496
1/29/2018 19:00,0.342,4004.034,66.896,6.986,176.972,131.062,86.712,87.531,127.712,88.484,925.6677784,29.783,223.3892103,0.290168536,444.4478466,4.927422242,316.7358466,36.331,0.318092023
1/29/2018 20:00,0.342,4161.511,67.323,7.005,176.96,130.547,86.749,88.889,127.992,88.176,929.7388562,30.565,223.8382249,0.289704554,444.6068699,4.909973343,316.6148699,36.171,0.317095941
1/29/2018 21:00,0.342,4241.935,68.701,6.991,177.052,132.106,87.148,90.023,128.446,88.758,928.4768556,30.962,223.6600203,0.289596395,444.6981733,4.931185923,316.2521733,36.903,0.317330701
1/29/2018 22:00,0.342,4164.836,66.268,7.001,177.024,131.416,86.763,89.029,125.614,88.494,928.307133,31.463,222.9917098,0.29090286,444.5549715,4.92732506,318.9409715,36.581,0.316158845
1/29/2018 23:00,0.342,4170.262,65.979,7.004,177.038,131.469,86.65,88.985,125.733,88.387,928.0524403,31.367,221.8689407,0.29176252,444.6390035,4.92751681,318.9060035,36.415,0.314180296
1/30/2018 0:00,0.342,4323.204,67.823,6.996,177.823,134.315,88.817,92.186,130.377,90.393,927.6553326,30.257,221.5054397,0.292193242,444.5191173,4.959323618,314.1421173,36.889,0.313680483
1/30/2018 1:00,0.342,4419.996,71.367,7.491,178.097,134.073,92.202,95.777,129.754,93.995,922.4064127,30.963,220.9962133,0.292538217,444.3594396,5.107031927,314.6054396,32.656,0.315074137
1/30/2018 2:00,0.342,4415.489,70.529,7.507,177.917,134.832,92.06,95.695,130.451,93.893,922.3560637,30.988,221.3270303,0.292369909,444.3728449,5.107699928,313.9218449,33.103,0.315717352
1/30/2018 3:00,0.342,3869.676,67.171,7.498,176.983,134.315,90.691,89.435,130.982,92.588,955.9681564,30.132,221.556762,0.291976411,444.4486476,4.876427074,313.4666476,34.342,0.301679363
1/30/2018 4:00,0.342,3883.985,68.016,7.501,176.977,137.848,90.112,89.507,131.383,92.091,955.613964,30.74,220.8415695,0.29217126,444.3629156,4.853221253,312.9799156,36.484,0.300557793
1/30/2018 5:00,0.342,3889.404,68.868,7.496,176.963,140.68,91.937,90.711,131.843,93.839,919.229688,30.553,221.4620906,0.291763299,444.3999873,5.111351451,312.5569873,38.349,0.317386607
1/30/2018 6:00,0.342,3879.41,68.839,7.503,176.917,140.49,91.829,90.576,132.022,93.725,918.6392841,30.917,221.2718264,0.291568718,444.417078,5.108790884,312.395078,38.11,0.317295888
1/30/2018 7:00,0.342,3658.652,68.382,7.505,176.935,142.41,93.847,89.843,136.518,95.262,910.9432141,30.707,221.9348967,0.29157161,444.4020761,5.147967434,307.8840761,37.957,0.322107718
1/30/2018 8:00,0.342,3860.366,70.415,7.493,177.223,141.346,92.708,91.03,131.87,94.564,961.4449792,30.982,221.8088998,0.291548438,444.4234907,4.907621447,312.5534907,37.47,0.299889237
1/30/2018 9:00,0.342,3902.714,68.557,7.445,176.947,140.331,92.498,91.3,130.677,94.375,960.0115586,30.449,222.1540169,0.291516682,444.3879956,4.908398194,313.7109956,37.896,0.301079821
1/30/2018 10:00,0.342,4401.85,68.765,6.997,176.406,139.193,90.353,93.574,135.305,91.741,962.721898,29.103,222.6377232,0.291515448,444.3602374,4.900811969,309.0552374,38.79,0.300827569
1/30/2018 11:00,0.342,4425.468,67.115,6.998,176.592,144.754,90.402,93.697,135.846,91.906,963.0794827,28.841,222.6960571,0.291495424,444.4316659,4.906053015,308.5856659,42.436,0.300784768
1/30/2018 12:00,0.342,4415.364,67.225,7.008,176.789,145.202,90.442,93.838,136.289,92.028,962.0243887,28.897,222.6078946,0.292409931,444.4127857,4.905798705,308.1237857,42.65,0.301058871
1/30/2018 13:00,0.342,4407.739,67.444,7.002,176.803,144.729,90.252,93.71,136.033,91.879,957.6429828,29.627,223.0319177,0.293678585,444.4039188,4.921682803,308.3709188,42.339,0.303605443
1/30/2018 15:00,0.342,4403.792,70.249,7.003,176.453,144.653,90.144,93.816,135.647,91.952,953.5652336,32.557,222.7393761,0.292600562,444.554098,4.942400198,308.907098,42.356,0.304777634
1/30/2018 16:00,0.342,4397.169,69.394,6.996,177.044,145.985,91.639,94.742,140.25,92.872,953.3130901,31.588,223.1780207,0.291757363,444.5236022,4.937906601,304.2736022,42.332,0.305666759
1/30/2018 18:00,0.342,4390.481,68.23,6.998,178.081,151.655,93.179,96.569,141.151,94.761,949.6324806,33.97,222.8135453,0.291900874,444.5076267,4.9580107,303.3566267,43.073,0.306559907
1/30/2018 20:00,0.342,4358.774,66.867,7.5,180.395,154.999,94.197,97.782,147.075,95.96,950.3197886,31.086,221.8684305,0.291299421,444.4510756,4.889040569,297.3760756,43.726,0.304575492
1/30/2018 22:00,0.342,4265.39,66.007,6.998,181.186,149.078,91.246,94.936,145.998,92.983,883.9034015,17.708,200.5465494,0.294224976,445.1680709,5.154153715,299.1700709,41.983,0.293472655
1/31/2018 0:00,0.342,4267.442,66.329,7.004,181.04,148.667,90.955,94.697,145.433,92.696,884.5387366,18.777,205.4104949,0.290570021,442.0949466,5.15169298,296.6619466,42.055,0.302462013
1/31/2018 1:00,0.342,4273.807,65.74,7.001,181.272,148.753,92.139,95.581,145.164,93.643,882.9550857,29.283,207.6150572,0.291454408,442.1112515,5.178527282,296.9472515,41.43,0.307422999
1/31/2018 4:00,0.342,4388.247,66.867,7.002,180.461,149.319,92.787,96.678,143.808,94.674,892.3584018,24.158,208.8099138,0.287042537,440.8733293,5.271217249,297.0653293,41.422,0.3054793
1/31/2018 21:00,0.343,3929.873,65.579,6.995,176.966,131.14,85.513,85.892,128.122,87.312,928.7413207,17.257,223.5534257,0.29647498,442.4192164,4.877575595,314.2972164,37.181,0.317012568
2/1/2018 23:00,0.343,4385.884,69.077,6.998,177.347,147.112,91.642,94.971,138.871,93.145,952.7917673,28.455,224.9420882,0.294651849,442.2502592,4.930539034,303.3792592,42.736,0.309050199
2/2/2018 0:00,0.343,4385.664,68.192,7.005,177.844,150.924,92.584,96.12,140.473,94.338,948.772273,30.153,224.3402201,0.295003677,442.3569318,4.948301224,301.8839318,43.411,0.30967738
2/2/2018 12:00,0.343,4377.965,67.054,6.995,177.066,145.339,90.668,94.43,140.143,92.495,920.5865204,37.492,222.5846518,0.292733565,441.8657981,5.083057264,301.7227981,42.737,0.318888332
2/2/2018 13:00,0.343,4389.684,68.536,7.001,178.337,149.359,92.451,95.911,146.73,93.993,925.0718386,38.624,222.3609828,0.292698781,441.8771724,5.080379495,295.1471724,43.667,0.316433112
2/2/2018 15:00,0.343,4397.734,66.487,7.005,179.756,145.211,92.581,96.233,137.872,94.245,885.1923413,25.399,222.4912895,0.292799109,441.9826574,5.310930496,304.1106574,40.369,0.335734022
2/11/2018 22:00,0.344,3644.774,67.242,7.005,177.048,129.411,86.502,82.827,125.08,88.308,930.4613348,19.323,223.4293821,0.304543755,441.7802467,4.924124011,316.7002467,34.557,0.316010304
2/17/2018 20:00,0.344,3992.912,65.83,6.995,177.104,132.258,86.222,86.852,129.16,87.789,928.5654964,24.955,223.1070361,0.297605564,441.83006,4.885758751,312.67006,37.421,0.316258219
2/17/2018 21:00,0.344,4006.002,66.374,7.002,176.986,131.35,85.815,86.924,127.111,87.586,928.1622497,17.86,223.0813304,0.297262114,442.0378768,4.884345384,314.9268768,37.205,0.316391104
2/24/2018 22:00,0.344,4403.958,68.985,7.506,177.552,134.427,91.368,94.943,127.714,93.182,966.4219327,44.947,218.0479801,0.299579499,441.8582263,4.853907844,314.1442263,33.595,0.291362332
2/24/2018 23:00,0.344,4396.564,68.926,7.498,177.507,135.581,91.488,95.105,129.186,93.297,966.0000646,35.588,217.6659952,0.300137018,441.8299154,4.856197398,312.6439154,34.583,0.290867413
2/25/2018 0:00,0.344,4158.683,70.34,7.5,178.928,138.406,89.994,91.208,132.174,91.713,927.7400327,18.865,217.6167687,0.300452339,441.6947352,5.074239371,309.5207352,37.003,0.306449288
3/1/2018 0:00,0.346,4124.966,66.385,6.992,177.027,131.699,85.702,87.837,127.828,87.414,931.5739365,16.914,221.7057674,0.299430006,440.4544053,4.875718203,312.6264053,37.549,0.312319635
3/1/2018 8:00,0.346,4018.569,66.901,7,177.01,130.975,86.328,87.297,128.707,88.052,928.4150346,11.018,212.7297724,0.294619065,441.5360812,4.910384721,312.8290812,36.671,0.297239281
3/1/2018 11:00,0.346,4317.284,67.697,6.986,179.733,138.821,90.575,94.066,135.359,92.353,929.1575186,10.905,212.9641382,0.294328264,441.2938911,4.931083167,305.9348911,36.342,0.297355636
3/1/2018 12:00,0.346,4229.653,69.895,7.001,181.844,153.158,91.81,95.481,143.568,93.569,887.8857622,9.547,212.3771322,0.294425389,441.1449336,5.083942318,297.5769336,37.055,0.314395883
3/1/2018 13:00,0.346,4243.205,66.896,7,181.732,151.359,91.416,94.963,141.708,93.163,889.628921,9.274,212.0010365,0.294310926,441.2588054,5.071623565,299.5508054,36.731,0.312857604
3/1/2018 14:00,0.346,3924.562,66.807,7.503,177.004,134.495,90.789,89.992,129.882,92.71,957.4643008,9.061,213.8921881,0.294066597,441.3737648,4.878545337,311.4917648,34.226,0.287654936
3/1/2018 15:00,0.346,4319.471,69.886,7.504,185.055,152.546,88.846,92.498,146.488,90.367,914.9270783,7.974,215.1034942,0.293601435,441.5029608,5.037878001,295.0149608,44.601,0.30736817
3/1/2018 16:00,0.346,3516.665,68.204,7.501,176.844,143.498,94.308,89.747,135.512,96.158,894.9496159,8.769,213.8820123,0.293479856,441.711443,5.199265877,306.199443,37.706,0.314039328
3/1/2018 17:00,0.346,3666.424,68.886,7.503,176.941,141.39,94.249,90.592,132.085,96.1,955.3071117,9.115,213.9301859,0.293410267,441.6338923,4.941378476,309.5488923,37.062,0.288557923
3/7/2018 10:00,0.347,4428.52,67.648,6.992,177.905,148.511,92.4,95.712,143.211,93.996,923.3354364,12.141,211.5981807,0.285276914,441.224851,5.104482959,298.013851,43.06,0.297298166
3/7/2018 12:00,0.347,4273.311,65.917,7.006,181.448,151.141,91.415,94.979,147.568,93.149,884.9627984,26.208,221.0823751,0.292608686,433.9242476,5.141408213,286.3562476,41.843,0.333015355
3/7/2018 13:00,0.347,4273.46,66.075,7.008,181.507,151.367,91.486,95.09,148.196,93.212,885.8142277,23.084,216.3341175,0.299532259,433.1747089,5.139257034,284.9787089,41.895,0.323137483
3/7/2018 14:00,0.347,4270.159,65.773,7.006,181.518,151.393,91.45,95.107,148.36,93.2,885.9589612,12.487,216.5195146,0.298674228,433.074889,5.140838571,284.714889,41.814,0.323434055
3/7/2018 16:00,0.347,4404.905,67.679,7,179.838,146.434,93.103,96.884,142.108,94.835,885.7726704,12.896,215.7605038,0.298728115,432.6274681,5.332291408,290.5194681,40.746,0.322024755
3/7/2018 17:00,0.347,4399.887,68.277,6.997,180.103,147.448,93.606,97.121,142.972,95.094,885.6371244,16.235,217.3718608,0.298192705,432.2437284,5.329621885,289.2717284,40.843,0.325277809
3/7/2018 18:00,0.347,4398.129,67.133,7.002,180.369,149.028,93.847,97.606,143.306,95.617,925.64373,16.585,217.7904388,0.297463133,432.1497505,5.092531659,288.8437505,41.157,0.30767737
3/7/2018 19:00,0.347,4399.084,67.244,7.001,180.027,147.922,92.834,96.604,144.007,94.702,923.5606385,19.139,220.1763227,0.297775938,428.7191674,5.09065437,284.7121674,41.141,0.313024214
3/8/2018 22:00,0.348,4298.721,65.982,6.998,180.301,159.345,93.324,97.121,147.983,95.199,949.0842213,35.597,217.2140886,0.27197705,431.9442112,4.849702373,283.9612112,43.208,0.296793213
3/9/2018 13:00,0.348,4419.103,67.35,6.998,180.045,147.103,93.297,97.049,140.517,95.052,886.2926051,12.182,217.9131002,0.290363065,433.2460798,5.334435798,292.7290798,40.796,0.32603199
3/9/2018 14:00,0.348,4431.707,66.998,6.995,179.902,148.29,94.116,97.786,141.151,95.77,926.9128976,12.423,218.1809279,0.290667344,433.2031389,5.124006811,292.0521389,40.636,0.307846883
3/9/2018 15:00,0.348,4413.924,66.991,7.013,180.389,150.105,93.998,97.734,142.811,95.767,927.3730731,12.987,217.9022856,0.290532219,433.3235282,5.088661874,290.5125282,41.201,0.307133556
3/13/2018 6:00,0.351,3487.986,70.612,7.503,183.879,143.701,94.314,91.249,135.923,96.282,911.7309038,16.12,220.3241717,0.308397807,433.3476195,4.851604768,297.4246195,28.142,0.318660727
3/13/2018 7:00,0.351,3815.397,67.198,7.01,180.99,136.086,88.509,89.368,129.433,90.347,906.963537,35.388,217.5925978,0.322491539,432.4555939,4.746200728,303.0225939,30.87,0.315639354
3/13/2018 8:00,0.351,3639.638,69.122,7.2,181.096,129.147,88.434,84.919,131.448,90.263,890.648635,41.679,219.0316267,0.324430103,431.8378029,5.044511184,300.3898029,29.564,0.326125789
3/13/2018 9:00,0.351,3894.522,67.397,7.508,180.745,135.203,90.994,90.151,129.665,92.972,970.3543557,42.968,218.3004548,0.324013309,431.6465144,4.734419929,301.9815144,29.7,0.290272352
3/13/2018 10:00,0.351,3809.739,66.545,7.497,180.785,134.217,90.717,88.844,129.539,92.745,966.0406955,43.146,218.0586569,0.323943483,431.6093829,4.748931408,302.0703829,29.146,0.291529269
3/13/2018 11:00,0.351,4336.875,68.308,7,178.277,135.937,89.629,93.007,132.824,91.219,927.8987803,41.46,215.6325518,0.324261637,426.3854338,4.976624712,293.5614338,37.252,0.302741508
3/13/2018 12:00,0.351,4336.402,67.033,6.997,178.284,136.668,89.612,93.064,133.589,91.263,927.6891284,41.123,217.9444155,0.324717769,431.5531287,4.975062075,297.9641287,37.326,0.307074377
3/13/2018 13:00,0.351,4340.06,69.645,7.002,178.028,135.817,89.1,92.614,132.066,90.83,928.6606687,39.34,217.4629787,0.325974038,431.5891734,4.970595995,299.5231734,37.654,0.305770086
3/13/2018 14:00,0.351,4221.075,60.952,7.001,181.409,150.537,88.434,91.851,143.932,90.11,937.5270773,36.667,218.724976,0.323360492,431.9584079,4.773591194,288.0264079,37.937,0.304290952
3/13/2018 15:00,0.351,3888.287,69.23,6.992,177.095,143.109,92.378,91.115,133.549,94.264,960.3314503,22.838,220.3092738,0.313177171,433.0176321,4.892867976,299.4686321,39.555,0.297706313
3/13/2018 16:00,0.351,4344.616,67.286,6.996,178.97,143.948,91.932,95.186,138.196,93.581,960.8061991,12.35,221.2472347,0.306277485,433.6810861,4.802764599,295.4850861,39.812,0.299161048
3/14/2018 8:00,0.351,4419.208,68.6,6.998,178.842,151.287,92.858,96.53,142.079,94.678,925.3018856,22.025,225.8225188,0.299589921,434.2653321,5.092592022,292.1863321,43.948,0.322843717
3/14/2018 10:00,0.351,4412.779,68.594,7.001,178.642,150.735,92.678,96.38,141.944,94.495,924.3829657,19.589,225.8400455,0.30360721,434.0464512,5.093237516,292.1024512,43.739,0.323301603
3/14/2018 11:00,0.351,4352.426,67.519,7.017,181.305,150.928,94.162,97.424,149.781,95.505,883.5742661,15.767,226.8255634,0.300954567,434.3456556,5.260365969,284.5646556,40.925,0.345376493
3/21/2018 0:00,0.352,3304.007,73.269,7.004,183.984,158.161,96.405,91.179,148.276,98.225,907.7034044,37.281,227.5001541,0.3029583,442.0025406,4.879230351,293.7265406,27.423,0.334459081
3/21/2018 1:00,0.352,3582.015,70.771,7.509,183.829,141.916,93.913,91.76,135.105,95.863,930.401468,32.851,227.5551018,0.303519267,441.637332,4.767195832,306.532332,27.974,0.323762223
3/21/2018 2:00,0.352,3387.511,70.929,7.499,183.994,142.915,94.914,90.749,136.084,96.885,908.4027109,29.79,228.1451566,0.302647984,441.5955687,4.867390803,305.5115687,27.311,0.335380556
3/21/2018 3:00,0.352,4005.147,66.656,6.997,184.808,157.805,85.37,88.658,145.089,86.964,884.9244889,30.057,228.0849926,0.302426723,441.5434166,4.854878641,296.4544166,34.219,0.34724616
3/21/2018 4:00,0.352,3791.318,67.573,7,181.008,135.292,88.538,89.217,128.261,90.415,907.2205104,26.449,228.4073394,0.302557719,441.7133535,4.740165098,313.4523535,31.043,0.336480418
3/21/2018 5:00,0.352,3849.591,65.983,7.505,180.79,134.614,90.936,89.559,128.82,92.957,969.5171549,26.806,228.0963632,0.302977505,441.7140257,4.734290648,312.8940257,29.179,0.307647649
3/21/2018 6:00,0.352,3537.022,67.217,7.022,180.687,146.291,90.61,85.438,134.953,92.768,924.8394414,26.935,228.5740455,0.301549432,441.6187318,4.944133863,306.6657318,38.049,0.328285804
3/21/2018 7:00,0.352,4236.976,71.102,7.008,177.562,124.455,84.948,88.334,121.05,86.339,894.8531737,25.895,228.3190723,0.301636086,441.7191905,5.03338663,320.6691905,31.285,0.342546723
3/21/2018 8:00,0.352,4299.995,66.228,6.991,177.227,132.037,86.996,90.5,128.505,88.685,928.3870055,25.95,228.203421,0.302231764,441.4912449,4.925584883,312.9862449,36.565,0.32591941
3/21/2018 9:00,0.352,4336.575,68.079,7.004,178.262,136.191,89.635,93.044,133.037,91.262,927.6033813,26.693,228.0927359,0.302403374,441.6241994,4.975780698,308.5871994,37.263,0.326074717
3/21/2018 10:00,0.352,4337.149,68.048,6.999,178.32,136.307,89.628,93.06,133.415,91.269,928.0694921,25.053,227.8384386,0.303119961,441.5196576,4.974461546,308.1046576,37.231,0.325376085
3/21/2018 11:00,0.352,3891.129,68.189,7.501,176.972,137.794,90.064,89.411,133.324,92.042,957.8073489,24.07,227.8381902,0.303560244,441.5593105,4.85147875,308.2353105,36.678,0.312120296
3/21/2018 12:00,0.352,3926.384,69.292,7.024,176.901,142.391,92.253,91.337,132.9,94.145,960.7215737,23.989,227.9950967,0.303716189,441.5828008,4.901979022,308.6828008,39.292,0.311159899
3/21/2018 13:00,0.352,4052.698,69.432,7.003,177.015,142.826,92.404,92.563,133.937,94.072,960.8981833,23.167,228.3786978,0.303500846,441.6745149,4.892053166,307.7375149,39.644,0.311771499
3/21/2018 14:00,0.352,4146.922,69.834,6.996,177.065,142.722,92.689,93.366,139.409,94.099,961.1084426,22.646,227.7888421,0.303650099,441.8542275,4.891901675,302.4452275,39.603,0.310626965
3/21/2018 15:00,0.352,4168.734,69.298,7.005,177.032,143.358,92.556,93.483,140.055,93.992,961.1008853,21.248,227.2887875,0.303627117,441.9984011,4.89321264,301.9434011,39.455,0.309737041
3/21/2018 16:00,0.352,4066.601,68.811,7.005,176.942,143.028,92.703,92.74,140.031,94.156,959.66595,26.177,227.551132,0.302734956,441.9576827,4.901950517,301.9266827,39.641,0.310813449
3/21/2018 17:00,0.352,4101.443,68.602,6.984,176.945,143.611,92.666,93.252,134.359,94.52,960.7935778,28.409,227.8559849,0.302601988,441.9265846,4.914675857,307.5675846,39.791,0.310880472
3/21/2018 18:00,0.352,4351.733,68.703,7.129,178.687,148.779,93.788,96.316,141.529,95.497,959.88542,28.697,227.8067237,0.302619617,441.8328274,4.949687641,300.3038274,40.4,0.311177917
3/22/2018 2:00,0.352,4423.157,68.822,7.001,177.281,146.755,92.179,95.99,140.781,94.047,956.1716121,29.569,227.8377434,0.302167635,441.8970723,4.967534007,301.1160723,40.513,0.31282047
3/22/2018 3:00,0.352,4412.775,70.224,7.004,178.251,147.965,93.442,96.643,144.883,94.965,954.9225079,27.257,228.1280916,0.302292737,442.0177058,4.97019597,297.1347058,40.449,0.313882559
3/22/2018 4:00,0.352,4429.194,68.505,6.996,176.713,140.622,90.544,94.089,135.268,92.279,955.4804669,25.877,228.1369251,0.301474183,442.0762722,4.951509909,306.8082722,39.289,0.313657731
3/22/2018 5:00,0.352,4408.502,69.09,7.002,179.43,154.712,94.308,97.87,147.342,95.94,924.1855044,26.232,228.0583731,0.301045512,442.0401761,5.105645974,294.6981761,43.89,0.327610235
3/22/2018 6:00,0.352,4404.616,70.769,7.013,179.2,153.968,93.903,97.542,145.469,95.579,924.7114624,26.761,227.8764609,0.300225124,442.1060102,5.100380164,296.6370102,43.732,0.327016382
3/22/2018 7:00,0.352,4399.43,69.689,7.002,178.969,152.657,93.274,96.935,145.83,94.999,925.4581231,26.359,227.9314741,0.300245818,442.0749345,5.090108221,296.2449345,43.748,0.326770991
3/22/2018 8:00,0.352,4434.611,67.775,6.999,178.672,151.01,92.712,96.279,142.784,94.521,927.4477757,25.897,228.6739023,0.300012844,441.9370031,5.084045834,299.1530031,43.651,0.327250218
3/22/2018 9:00,0.352,4374.214,67.898,7.009,181.153,151.034,94.121,97.487,147.061,95.534,885.3295345,27.948,228.7031796,0.300475906,441.6785832,5.278151036,294.6175832,40.998,0.348300335
3/22/2018 10:00,0.352,4397.957,68.926,7.001,180.316,149.184,94.447,97.744,145.184,95.735,885.2707787,29.327,228.1458697,0.302185319,441.5159457,5.335926717,296.3319457,41.014,0.34718798
3/22/2018 11:00,0.352,4402.045,69.014,7.003,180.6,150.753,94.499,98.043,146.789,96.023,885.6698712,30.085,227.2550925,0.301846808,441.5346659,5.331199755,294.7456659,41.121,0.345154908
